genero,localidad,tipo_tramite,clase,fecha_otorgamiento,fecha_inicio_tramite,fecha_vencimiento,estado_licencia
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, E.1",18/mar/2025,18/mar/2025,18/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",18/mar/2025,18/mar/2025,18/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.1",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2, G.1",18/mar/2025,18/mar/2025,18/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.1",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,18/mar/2025,18/mar/2025,18/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",18/mar/2025,18/mar/2025,18/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,18/mar/2025,18/mar/2025,18/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2, D.1",18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,18/mar/2025,18/mar/2025,18/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,18/mar/2025,18/mar/2025,18/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",18/mar/2025,18/mar/2025,18/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,19/mar/2025,25/feb/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,28/feb/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",19/mar/2025,5/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",19/mar/2025,17/mar/2025,19/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,18/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",19/mar/2025,18/mar/2025,19/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,18/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",19/mar/2025,19/mar/2025,19/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, D.1, D.3, E.1",19/mar/2025,19/mar/2025,19/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, E.2, G.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,19/mar/2025,19/mar/2025,19/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,C,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1, E.2, G.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",19/mar/2025,19/mar/2025,19/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",19/mar/2025,19/mar/2025,19/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,19/mar/2025,19/mar/2025,19/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.1",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,19/mar/2025,19/mar/2025,19/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,19/mar/2025,19/mar/2025,19/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",19/mar/2025,19/mar/2025,19/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",19/mar/2025,19/mar/2025,19/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,20/mar/2025,7/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, D.1, E.1, G.1, G.2",20/mar/2025,13/mar/2025,20/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,17/mar/2025,20/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",20/mar/2025,19/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",20/mar/2025,19/mar/2025,20/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2, C, G.2",20/mar/2025,20/mar/2025,20/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,20/mar/2025,20/mar/2025,20/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, E.1",20/mar/2025,20/mar/2025,20/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,20/mar/2025,20/mar/2025,20/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,20/mar/2025,20/mar/2025,20/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,20/mar/2025,20/mar/2025,20/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,20/mar/2025,20/mar/2025,20/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,20/mar/2025,20/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",20/mar/2025,20/mar/2025,20/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,DUPLICADO,A.2.1,20/mar/2025,20/mar/2025,6/ago/2029,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,20/mar/2025,20/mar/2025,20/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",20/mar/2025,20/mar/2025,20/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, C",20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",20/mar/2025,20/mar/2025,20/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, E.1",20/mar/2025,20/mar/2025,20/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, E.1",20/mar/2025,20/mar/2025,20/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,21/mar/2025,22/ene/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,21/feb/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,12/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",21/mar/2025,17/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",21/mar/2025,19/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",21/mar/2025,19/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,19/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",21/mar/2025,19/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,21/mar/2025,20/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",21/mar/2025,20/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,20/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.2,21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,E.1,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2, D.1, D.3",21/mar/2025,21/mar/2025,21/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2, D.1, D.3",21/mar/2025,21/mar/2025,21/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1, E.2",21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, D.3, E.1, E.2",21/mar/2025,21/mar/2025,21/mar/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,21/mar/2025,21/mar/2025,21/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,D.1,21/mar/2025,21/mar/2025,21/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,21/mar/2025,21/mar/2025,21/mar/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",25/mar/2025,7/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",25/mar/2025,12/mar/2025,25/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,25/mar/2025,13/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,25/mar/2025,21/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",25/mar/2025,21/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",25/mar/2025,25/mar/2025,25/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1, G.1",25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",25/mar/2025,25/mar/2025,25/mar/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",25/mar/2025,25/mar/2025,25/mar/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",25/mar/2025,25/mar/2025,25/mar/2027,NO VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,25/mar/2025,25/mar/2025,25/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.2,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,25/mar/2025,25/mar/2025,25/mar/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,26/mar/2025,29/ago/2024,26/mar/2030,VIGENTE
